UUID,Start Date,End Date,Type,Name,Duration,Distance,Elevation Ascended,Flights Climbed,Swim Strokes,Total Energy
e56f328c-5c06-4b6c-b75e-d65ac4a56904,2024-05-14T10:54:21Z,2024-05-14T11:32:08Z,52,Walking,2266.816,3254.32,17.63,0,0,161.13
4fb83ce2-4a6b-4ef7-9204-f87fb9e03538,2024-05-15T10:13:11Z,2024-05-15T11:02:01Z,52,Walking,2929.722,3306.80,23.34,0,0,142.00
adfacd61-5223-493a-9080-85f69c2074fe,2024-05-17T11:08:15Z,2024-05-17T11:55:47Z,52,Walking,2852.470,3328.23,25.11,0,0,165.51
43f5e5b1-2da2-4d3d-9df6-2cece352ae3d,2024-05-19T01:51:24Z,2024-05-19T04:02:04Z,24,Hiking,7497.471,5198.71,162.09,0,0,322.74
6fe8b06c-e2a5-48f9-bf9e-71a24a635001,2024-05-19T04:02:45Z,2024-05-19T06:29:04Z,24,Hiking,7008.030,6220.10,187.72,0,0,414.48
997f8022-1eb3-4f6c-ba77-77ced631f19a,2024-05-20T10:02:37Z,2024-05-20T11:18:50Z,52,Walking,4572.242,4133.83,16.88,0,0,211.52
de2ee5c7-1146-44f2-ad2b-596555a0351d,2024-05-21T10:58:53Z,2024-05-21T11:09:02Z,52,Walking,609.442,758.78,2.15,0,0,29.32
9d704afb-5c0d-4b56-9845-0a135291e975,2024-05-24T10:13:21Z,2024-05-24T11:20:13Z,52,Walking,2607.232,3412.79,9.29,0,0,163.56
4ec1a09a-71de-4905-ab90-65f4a026c469,2024-05-24T11:23:40Z,2024-05-24T11:50:58Z,52,Walking,1637.685,1276.93,23.03,0,0,73.70
2742cead-931b-4d98-8f50-a5511bb6ea1f,2024-05-28T10:21:11Z,2024-05-28T11:30:41Z,52,Walking,3157.962,4394.17,35.80,0,0,210.86
080c9b4d-c4a1-4bd7-923b-7e640da62848,2024-06-02T12:34:55Z,2024-06-02T13:37:30Z,52,Walking,3755.777,3023.37,5.19,0,0,125.09
55267214-d53d-45f7-9df0-38e6a0556690,2024-06-03T10:48:05Z,2024-06-03T11:26:44Z,52,Walking,2319.135,3557.45,15.30,0,0,164.78
59e98712-309a-47b1-bf94-0c1595c794a2,2024-06-11T10:56:08Z,2024-06-11T11:34:04Z,52,Walking,2275.755,3351.88,21.88,0,0,163.14
902e48b0-9281-47ac-a0cc-0cf2898b2ab0,2024-06-12T11:09:14Z,2024-06-12T11:49:08Z,52,Walking,2393.818,3263.98,24.44,0,0,158.34
77d3a748-976a-4863-a85f-a8b3b21bb5d2,2024-06-14T10:57:06Z,2024-06-14T11:38:40Z,52,Walking,2493.773,3235.20,10.73,0,0,154.79
fb15f979-cb60-4e5c-a608-cb2f1c0d883e,2024-06-16T15:54:40Z,2024-06-16T16:39:16Z,64,Jump Rope,2676.688,0.00,0,0,0,320.29
8e9c0cd8-0ce5-4f8b-ae25-ac6643d71e31,2024-06-17T16:07:08Z,2024-06-17T16:57:18Z,64,Jump Rope,3010.562,0.00,0,0,0,330.82
ac780ef9-e543-4585-8975-2795e8b1af05,2024-06-25T11:24:10Z,2024-06-25T12:30:51Z,52,Walking,4000.951,4573.04,31.16,0,0,190.73
0b388336-ab49-4ab3-b7fe-b378927db68e,2024-07-05T10:33:33Z,2024-07-05T11:27:36Z,52,Walking,3242.191,3049.23,27.55,0,0,157.27
0d75060d-400f-452e-a9b4-28df7ca77ce7,2024-07-06T13:32:47Z,2024-07-06T13:58:23Z,52,Walking,1536.000,1283.71,0,0,0,69.91
bcac22e9-bfb9-415f-9413-f2d558dbcfa6,2024-07-07T13:08:55Z,2024-07-07T13:27:23Z,52,Walking,1108.000,960.21,0,0,0,51.59
b301bd3e-63a0-4f58-aa84-bab28487a06c,2024-07-08T11:02:53Z,2024-07-08T11:18:37Z,52,Walking,944.000,998.07,0,0,0,50.13
2e960f4c-90cf-48c6-bf9d-477653a35bfb,2024-07-11T10:33:11Z,2024-07-11T11:13:42Z,52,Walking,2431.000,2821.18,0,0,0,137.67
2862a303-0d2e-4088-87e7-cad17ce132f1,2024-07-11T11:21:21Z,2024-07-11T11:31:54Z,52,Walking,633.000,825.90,0,0,0,38.98
060fb546-a8d4-4f2a-a844-dd02eddd0122,2024-07-11T10:49:46Z,2024-07-11T11:47:20Z,52,Walking,3454.325,3228.94,26.38,0,0,167.85
99fa229b-3161-46ee-831c-e5639be07e66,2024-07-12T10:41:33Z,2024-07-12T10:57:58Z,52,Walking,985.000,1013.69,0,0,0,51.36
806b0437-9f42-449e-a637-15c9bc9f2a0c,2024-07-12T11:09:45Z,2024-07-12T11:34:32Z,52,Walking,1487.000,1577.33,0,0,0,79.12
cb95ad66-9616-4bba-bef8-c46105359b11,2024-07-12T10:42:36Z,2024-07-12T12:13:40Z,52,Walking,5463.746,3270.01,24.18,0,0,182.45
d1e847bf-6c3a-4656-bdcb-b26b02138819,2024-07-14T07:55:17Z,2024-07-14T08:10:21Z,52,Walking,904.000,952.29,0,0,0,47.88
cc2d89fa-4c4a-49f8-bc69-e9c6473be07f,2024-07-14T10:40:03Z,2024-07-14T10:59:31Z,52,Walking,1168.000,872.50,0,0,0,49.62
faaa8fb9-4413-49bc-95ad-01af94c4d1a4,2024-07-15T10:41:33Z,2024-07-15T11:03:31Z,52,Walking,1318.000,1746.96,0,0,0,82.07
a8b182c5-2e75-4636-b024-d0c35ef93ad6,2024-07-15T10:42:23Z,2024-07-15T11:45:36Z,52,Walking,3793.075,3470.75,20.09,0,0,184.38
20ae8f7e-efce-4fe4-94ff-27e34d38bc02,2024-07-15T11:46:54Z,2024-07-15T12:09:02Z,52,Walking,1328.306,828.17,14.69,0,0,53.69
00baa905-4f21-410e-9838-f12ee3d6503c,2024-07-16T10:24:24Z,2024-07-16T11:27:46Z,52,Walking,3801.298,4588.46,21.69,0,0,227.68
b8bab90f-b193-4f4c-977e-6eed71db8d0a,2024-07-18T10:20:01Z,2024-07-18T11:14:31Z,52,Walking,3270.639,4315.88,35.11,0,0,209.13
7cc6418e-0359-4337-8eab-55c44e8b4a9c,2024-07-19T10:56:00Z,2024-07-19T11:50:17Z,52,Walking,3257.058,3895.32,10.96,0,0,199.44
6988a03d-c30b-42a2-8ae1-7de5cca7fd2f,2024-07-25T11:23:13Z,2024-07-25T12:33:04Z,52,Walking,4191.369,4701.18,37.02,0,0,242.81
1a86b4d5-f357-4f84-a5cc-c30a5279da16,2024-07-28T03:14:24Z,2024-07-28T03:24:46Z,52,Walking,622.677,294.99,8.30,0,0,17.44
8f8c4268-48e6-4cb8-9017-880ce3f6d9f0,2024-07-28T07:18:30Z,2024-07-28T07:36:33Z,52,Walking,1083.073,1099.96,0,0,0,41.82
d0857b02-efef-4c63-a27e-fc5336991933,2024-07-28T09:39:08Z,2024-07-28T09:56:09Z,52,Walking,1021.372,958.67,8.03,0,0,28.25
22ed96e4-0240-4ca4-9d07-0f86f7f453d1,2024-08-01T02:59:04Z,2024-08-01T03:09:34Z,52,Walking,630.228,499.38,6.36,0,0,23.18
552c33b1-2432-4308-9972-845d348a7a26,2024-08-01T03:09:57Z,2024-08-01T06:08:28Z,24,Hiking,9600.486,6918.04,191.25,0,0,456.25
e16f0ad8-89e0-49ba-b750-38aeed3ee5c7,2024-08-02T02:03:02Z,2024-08-02T06:53:44Z,52,Walking,14720.846,7828.45,547.53,0,0,506.07
cd937998-452c-4946-bebc-9c132473cf7a,2024-08-02T06:58:18Z,2024-08-02T07:15:54Z,52,Walking,1055.942,602.74,30.63,0,0,38.38
e92f2648-b4ec-479c-8eaa-4ee628ac77f2,2024-08-03T06:02:44Z,2024-08-03T07:44:47Z,52,Walking,5626.246,3493.80,24.71,0,0,210.08
85b1fd67-d862-4fd7-8340-ac407d89458b,2024-08-06T10:11:20Z,2024-08-06T11:17:29Z,52,Walking,3746.810,4569.36,22.29,0,0,194.97
38697464-8dc3-4afb-9ec4-d47af3abf027,2024-08-15T10:19:58Z,2024-08-15T11:03:26Z,52,Walking,2608.454,3526.23,16.23,0,0,167.23
8e9ed832-fa47-4829-b1e6-ca1991c80eb8,2024-08-16T11:07:01Z,2024-08-16T11:49:13Z,52,Walking,2531.372,3278.57,11.50,0,0,147.48
