Date,Distance Walking/Running,Steps,Distance Swimming,Strokes,Distance Cycling,Distance Wheelchair,Distance Downhill Snowsports
2019-02-14,6355.10,9171.00,0.00,0.00,0.00,0.00,0.00
2019-02-15,3694.63,5293.00,0.00,0.00,0.00,0.00,0.00
2019-02-16,22.73,34.00,0.00,0.00,0.00,0.00,0.00
2019-02-17,3518.51,5211.00,0.00,0.00,0.00,0.00,0.00
2019-02-18,2642.95,3814.00,0.00,0.00,0.00,0.00,0.00
2019-02-19,3833.46,5829.00,0.00,0.00,0.00,0.00,0.00
2019-02-20,2888.66,4381.00,0.00,0.00,0.00,0.00,0.00
2019-02-21,3008.82,4443.00,0.00,0.00,0.00,0.00,0.00
2019-02-22,1518.53,2159.00,0.00,0.00,0.00,0.00,0.00
2019-02-23,4286.84,6179.00,0.00,0.00,0.00,0.00,0.00
2019-02-24,3351.39,4579.00,0.00,0.00,0.00,0.00,0.00
2019-02-25,4376.68,6513.00,0.00,0.00,0.00,0.00,0.00
2019-02-26,3488.81,4973.00,0.00,0.00,0.00,0.00,0.00
2019-02-27,3260.08,4688.00,0.00,0.00,0.00,0.00,0.00
2019-02-28,3642.56,4797.00,0.00,0.00,0.00,0.00,0.00
2019-03-01,3552.76,4920.00,0.00,0.00,0.00,0.00,0.00
2019-03-02,8967.89,12741.00,0.00,0.00,0.00,0.00,0.00
2019-03-03,3424.41,4687.00,0.00,0.00,0.00,0.00,0.00
2019-03-04,5555.38,8166.00,0.00,0.00,0.00,0.00,0.00
2019-03-05,3307.53,4624.00,0.00,0.00,0.00,0.00,0.00
2019-03-06,3205.87,4823.00,0.00,0.00,0.00,0.00,0.00
2019-03-07,4792.83,7284.47,0.00,0.00,0.00,0.00,0.00
2019-03-08,1652.20,2391.53,0.00,0.00,0.00,0.00,0.00
2019-03-09,2907.91,4550.93,0.00,0.00,0.00,0.00,0.00
2019-03-10,3625.70,5085.07,0.00,0.00,0.00,0.00,0.00
2019-03-11,3588.72,5066.00,0.00,0.00,0.00,0.00,0.00
2019-03-12,2651.04,3827.00,0.00,0.00,0.00,0.00,0.00
2019-03-13,2576.32,3702.00,0.00,0.00,0.00,0.00,0.00
2019-03-14,3618.88,4884.09,0.00,0.00,0.00,0.00,0.00
2019-03-15,47.92,60.91,0.00,0.00,0.00,0.00,0.00
2019-03-16,6655.11,9712.00,0.00,0.00,0.00,0.00,0.00
2019-03-17,8593.59,11233.00,0.00,0.00,0.00,0.00,0.00
2019-03-18,14574.82,20612.00,0.00,0.00,0.00,0.00,0.00
2019-03-19,3899.22,5784.00,0.00,0.00,0.00,0.00,0.00
2019-03-20,4072.21,5421.00,0.00,0.00,0.00,0.00,0.00
2019-03-21,3843.93,5389.00,0.00,0.00,0.00,0.00,0.00
2019-03-22,2547.77,3568.00,0.00,0.00,0.00,0.00,0.00
2019-03-23,3181.75,4425.00,0.00,0.00,0.00,0.00,0.00
2019-03-24,2985.13,3952.00,0.00,0.00,0.00,0.00,0.00
2019-03-25,530.10,628.00,0.00,0.00,0.00,0.00,0.00
2019-03-26,3768.83,5068.00,0.00,0.00,0.00,0.00,0.00
2019-03-27,5628.46,7947.00,0.00,0.00,0.00,0.00,0.00
2019-03-28,4538.63,6551.00,0.00,0.00,0.00,0.00,0.00
2019-03-29,2479.28,3602.00,0.00,0.00,0.00,0.00,0.00
2019-03-30,33.75,50.00,0.00,0.00,0.00,0.00,0.00
2019-03-31,4262.14,6612.00,0.00,0.00,0.00,0.00,0.00
2019-04-01,3203.20,4708.00,0.00,0.00,0.00,0.00,0.00
2019-04-02,3528.56,5654.00,0.00,0.00,0.00,0.00,0.00
2019-04-03,2539.77,3781.00,0.00,0.00,0.00,0.00,0.00
2019-04-04,344.35,467.00,0.00,0.00,0.00,0.00,0.00
2019-04-05,2092.28,2806.00,0.00,0.00,0.00,0.00,0.00
2019-04-06,6938.82,11055.00,0.00,0.00,0.00,0.00,0.00
2019-04-07,4145.52,6388.00,0.00,0.00,0.00,0.00,0.00
2019-04-08,3242.18,4973.00,0.00,0.00,0.00,0.00,0.00
2019-04-09,4173.01,6285.00,0.00,0.00,0.00,0.00,0.00
2019-04-10,4907.38,7201.00,0.00,0.00,0.00,0.00,0.00
2019-04-11,3610.08,5748.00,0.00,0.00,0.00,0.00,0.00
2019-04-12,2319.05,3570.00,0.00,0.00,0.00,0.00,0.00
2019-04-13,2464.66,3710.00,0.00,0.00,0.00,0.00,0.00
2019-04-14,4077.29,6198.00,0.00,0.00,0.00,0.00,0.00
2019-04-15,3886.87,5606.00,0.00,0.00,0.00,0.00,0.00
2019-04-16,4361.63,6628.00,0.00,0.00,0.00,0.00,0.00
2019-04-17,7491.61,10700.00,0.00,0.00,0.00,0.00,0.00
2019-04-18,5442.55,7470.00,0.00,0.00,0.00,0.00,0.00
2019-04-19,9.62,16.00,0.00,0.00,0.00,0.00,0.00
2019-04-20,4571.84,6130.00,0.00,0.00,0.00,0.00,0.00
2019-04-21,2819.38,3924.00,0.00,0.00,0.00,0.00,0.00
2019-04-22,5057.54,6771.00,0.00,0.00,0.00,0.00,0.00
2019-04-23,3540.46,4675.00,0.00,0.00,0.00,0.00,0.00
2019-04-24,2995.57,4407.00,0.00,0.00,0.00,0.00,0.00
2019-04-25,4023.33,5845.00,0.00,0.00,0.00,0.00,0.00
2019-04-26,5918.78,8256.00,0.00,0.00,0.00,0.00,0.00
2019-04-27,2715.66,4019.00,0.00,0.00,0.00,0.00,0.00
2019-04-28,4353.58,6289.00,0.00,0.00,0.00,0.00,0.00
2019-04-29,5281.44,7703.00,0.00,0.00,0.00,0.00,0.00
2019-04-30,4779.97,7134.00,0.00,0.00,0.00,0.00,0.00
2019-05-01,2560.17,3769.00,0.00,0.00,0.00,0.00,0.00
